index,0
3623,2020.comp.300896
3624,2020.comp.300231
3625,2015.comp.2045
3626,2016.comp.2045
3627,2012.comp.2046
3628,2012.comp.601038
3629,2012.comp.2049
3630,2012.comp.600100
3631,2013.comp.2049
3632,2014.comp.2049
3633,2015.comp.2049
3634,2016.comp.2049
3635,2017.comp.2049
3636,2018.comp.2049
3637,2020.comp.2049
3638,2013.comp.2050
3639,2014.comp.2050
3640,2011.comp.600710
3641,2012.comp.2051
3642,2012.comp.600710
3643,2017.comp.2051
3644,2017.comp.601798
3645,2018.comp.2051
3646,2018.comp.601798
3647,2019.comp.2051
3648,2019.comp.601038
3649,2019.comp.666
3650,2020.comp.2051
3651,2020.comp.666
3652,2006.comp.2053
3653,2006.comp.600096
3654,2007.comp.2053
3655,2007.comp.600096
3656,2008.comp.2053
3657,2008.comp.600096
3658,2009.comp.2053
3659,2009.comp.600792
3660,2010.comp.2053
3661,2010.comp.600792
3662,2011.comp.2053
3663,2011.comp.600792
3664,2011.comp.600096
3665,2013.comp.2053
3666,2013.comp.600792
3667,2014.comp.2053
3668,2014.comp.600792
3669,2014.comp.600096
3670,2015.comp.2053
3671,2015.comp.600096
3672,2015.comp.600792
3673,2016.comp.600096
3674,2016.comp.600792
3675,2017.comp.2053
3676,2017.comp.600096
3677,2013.comp.2054
3678,2013.comp.300082
3679,2014.comp.2054
3680,2014.comp.300082
3681,2015.comp.2054
3682,2015.comp.300082
3683,2016.comp.2054
3684,2016.comp.300082
3685,2017.comp.2054
3686,2017.comp.300082
3687,2018.comp.2054
3688,2018.comp.300082
3689,2019.comp.2054
3690,2019.comp.603041
3691,2020.comp.2054
3692,2020.comp.603041
3693,2006.comp.2055
3694,2006.comp.16
3695,2007.comp.2055
3696,2016.comp.739
3697,2017.comp.739
3698,2017.comp.603103
3699,2019.comp.2059
3700,2007.comp.2060
3701,2007.comp.600868
3702,2008.comp.2060
3703,2008.comp.600868
3704,2007.comp.2061
3705,2007.comp.683
3706,2008.comp.2061
3707,2008.comp.683
3708,2017.comp.2061
3709,2017.comp.906
3710,2018.comp.2061
3711,2018.comp.906
3712,2019.comp.2061
3713,2019.comp.906
3714,2020.comp.2061
3715,2020.comp.906
3716,2006.comp.2063
3717,2006.comp.600795
3718,2008.comp.2063
3719,2009.comp.2063
3720,2009.comp.600795
3721,2010.comp.2063
3722,2011.comp.2063
3723,2012.comp.2063
3724,2013.comp.600795
3725,2020.comp.300693
3726,2020.comp.2064
3727,2020.comp.601702
3728,2010.comp.2065
3729,2015.comp.2065
3730,2012.comp.2066
3731,2016.comp.2066
3732,2017.comp.2066
3733,2018.comp.2066
3734,2019.comp.2066
3735,2020.comp.600449
3736,2006.comp.2067
3737,2006.comp.600555
3738,2007.comp.2067
3739,2007.comp.600555
3740,2008.comp.2067
3741,2008.comp.600555
3742,2009.comp.2067
3743,2009.comp.600555
3744,2020.comp.2067
3745,2020.comp.603168
3746,2019.comp.2071
3747,2019.comp.600671
3748,2015.comp.2073
3749,2018.comp.2073
3750,2018.comp.601058
3751,2019.comp.2073
3752,2019.comp.601058
3753,2020.comp.2073
3754,2020.comp.601058
3755,2015.comp.2074
3756,2014.comp.2074
3757,2014.comp.541
3758,2016.comp.2074
3759,2017.comp.2074
3760,2018.comp.2074
3761,2019.comp.2074
3762,2019.comp.2077
3763,2019.comp.300641
3764,2020.comp.2077
3765,2020.comp.300641
3766,2016.comp.2078
3767,2008.comp.2080
3768,2012.comp.600449
3769,2015.comp.600449
3770,2015.comp.600720
3771,2016.comp.600449
3772,2016.comp.600720
3773,2017.comp.2080
3774,2017.comp.600449
3775,2017.comp.600720
3776,2018.comp.2080
3777,2018.comp.600449
3778,2019.comp.600449
3779,2020.comp.2080
3780,2010.comp.2085
3781,2010.comp.2520
3782,2011.comp.2085
3783,2011.comp.2520
3784,2012.comp.2085
3785,2012.comp.2520
3786,2013.comp.2085
3787,2013.comp.2520
3788,2014.comp.2085
3789,2014.comp.2520
3790,2015.comp.2085
3791,2015.comp.2520
3792,2016.comp.2085
3793,2016.comp.2520
3794,2017.comp.2085
3795,2017.comp.2520
3796,2018.comp.2085
3797,2018.comp.2520
3798,2019.comp.2085
3799,2019.comp.2520
3800,2020.comp.2085
3801,2020.comp.2520
3802,2013.comp.2086
3803,2013.comp.601939
3804,2013.comp.601166
3805,2013.comp.601398
3806,2015.comp.2096
3807,2017.comp.2096
3808,2017.comp.603113
3809,2018.comp.2096
3810,2018.comp.603113
3811,2019.comp.2096
3812,2019.comp.603113
3813,2020.comp.2096
3814,2020.comp.603113
3815,2018.comp.2100
3816,2018.comp.600778
3817,2019.comp.2100
3818,2019.comp.600778
3819,2020.comp.2100
3820,2020.comp.600778
3821,2008.comp.2103
3822,2009.comp.2103
3823,2010.comp.2103
3824,2011.comp.2103
3825,2012.comp.2103
3826,2013.comp.2103
3827,2014.comp.2103
3828,2015.comp.2103
3829,2015.comp.600177
3830,2016.comp.2103
3831,2016.comp.600177
3832,2020.comp.2103
3833,2020.comp.605376
3834,2013.comp.2107
3835,2013.comp.600329
3836,2014.comp.2107
3837,2014.comp.600329
3838,2015.comp.2107
3839,2015.comp.600329
3840,2016.comp.2107
3841,2016.comp.600329
3842,2013.comp.2108
3843,2007.comp.2110
3844,2007.comp.600755
3845,2008.comp.2110
3846,2009.comp.2110
3847,2009.comp.600755
3848,2010.comp.2110
3849,2010.comp.600755
3850,2011.comp.2110
3851,2011.comp.600755
3852,2012.comp.2110
3853,2013.comp.2110
3854,2013.comp.2474
3855,2013.comp.2225
3856,2013.comp.300035
3857,2014.comp.2110
3858,2014.comp.2474
3859,2014.comp.2225
3860,2014.comp.300035
3861,2015.comp.2110
3862,2015.comp.2474
3863,2015.comp.2225
3864,2015.comp.300035
3865,2016.comp.2110
3866,2016.comp.2225
3867,2016.comp.300035
3868,2017.comp.2110
3869,2017.comp.2225
3870,2017.comp.300035
3871,2018.comp.2110
3872,2019.comp.2110
3873,2020.comp.2110
3874,2020.comp.600549
3875,2020.comp.2116
3876,2020.comp.600048
3877,2008.comp.2119
3878,2008.comp.2185
3879,2009.comp.2119
3880,2009.comp.2185
3881,2010.comp.2119
3882,2010.comp.2185
3883,2020.comp.2120
3884,2020.comp.603056
3885,2015.comp.2121
3886,2018.comp.2121
3887,2018.comp.300047
3888,2019.comp.2121
3889,2019.comp.300047
3890,2015.comp.2122
3891,2015.comp.603901
3892,2012.comp.2123
3893,2012.comp.300208
3894,2013.comp.2123
3895,2013.comp.2591
3896,2017.comp.2124
3897,2015.comp.2125
3898,2020.comp.2126
3899,2020.comp.603079
3900,2014.comp.2129
3901,2014.comp.600644
3902,2015.comp.2129
3903,2014.comp.2130
3904,2014.comp.600525
3905,2016.comp.2130
3906,2016.comp.600525
3907,2017.comp.2130
3908,2017.comp.600525
3909,2018.comp.2130
3910,2018.comp.600525
3911,2019.comp.2130
3912,2019.comp.600525
3913,2014.comp.2132
3914,2011.comp.2133
3915,2018.comp.2134
3916,2018.comp.603712
3917,2019.comp.2134
3918,2019.comp.603712
3919,2020.comp.2134
3920,2020.comp.603712
3921,2015.comp.2135
3922,2016.comp.2137
3923,2017.comp.2137
3924,2018.comp.2137
3925,2019.comp.2137
3926,2020.comp.2137
3927,2016.comp.300408
3928,2017.comp.300408
3929,2017.comp.2351
3930,2018.comp.2351
3931,2019.comp.300285
3932,2020.comp.300285
3933,2020.comp.300408
3934,2010.comp.2140
3935,2010.comp.601117
3936,2011.comp.2140
3937,2011.comp.601117
3938,2012.comp.2140
3939,2012.comp.601117
3940,2013.comp.2140
3941,2013.comp.601117
3942,2014.comp.2140
3943,2014.comp.601117
3944,2015.comp.2140
3945,2015.comp.601117
3946,2016.comp.2140
3947,2016.comp.601117
3948,2017.comp.2140
3949,2017.comp.601117
3950,2018.comp.2140
3951,2018.comp.601117
3952,2019.comp.2140
3953,2019.comp.601117
3954,2020.comp.2140
3955,2020.comp.601117
3956,2012.comp.2142
3957,2012.comp.600884
3958,2013.comp.2142
3959,2013.comp.600884
3960,2014.comp.2142
3961,2014.comp.600884
3962,2015.comp.2142
3963,2015.comp.600884
3964,2017.comp.2144
3965,2017.comp.2344
3966,2014.comp.2149
3967,2019.comp.2149
3968,2019.comp.688122
3969,2020.comp.2149
3970,2020.comp.688122
3971,2015.comp.2151
3972,2012.comp.2152
3973,2012.comp.2465
3974,2013.comp.2152
3975,2013.comp.2465
3976,2014.comp.2152
3977,2014.comp.2465
3978,2015.comp.2152
3979,2015.comp.2465
3980,2016.comp.2152
3981,2016.comp.2465
3982,2017.comp.2152
3983,2017.comp.2465
3984,2018.comp.2152
3985,2018.comp.2465
3986,2019.comp.2152
3987,2019.comp.2967
3988,2019.comp.2465
3989,2020.comp.2152
3990,2020.comp.2967
3991,2020.comp.2465
3992,2007.comp.2158
3993,2008.comp.2158
3994,2009.comp.2158
3995,2010.comp.2158
3996,2011.comp.2158
3997,2012.comp.2158
3998,2013.comp.2158
3999,2014.comp.2158
4000,2015.comp.2158
4001,2016.comp.2158
4002,2016.comp.2159
4003,2016.comp.600079
4004,2016.comp.600136
4005,2015.comp.2161
4006,2015.comp.603508
4007,2018.comp.2161
4008,2018.comp.603508
4009,2019.comp.2161
4010,2019.comp.603508
4011,2020.comp.2161
4012,2020.comp.603508
4013,2015.comp.2163
4014,2016.comp.2163
4015,2017.comp.2163
4016,2018.comp.2163
4017,2015.comp.2165
4018,2020.comp.2167
4019,2020.comp.2601
4020,2008.comp.2169
4021,2015.comp.2171
4022,2015.comp.2172
4023,2015.comp.2245
4024,2016.comp.2172
4025,2016.comp.2245
4026,2017.comp.2172
4027,2017.comp.2245
4028,2018.comp.2172
4029,2018.comp.2245
4030,2019.comp.2172
4031,2019.comp.2245
4032,2020.comp.2172
4033,2020.comp.2245
4034,2012.comp.2173
4035,2012.comp.600387
4036,2013.comp.2173
4037,2013.comp.600387
4038,2008.comp.2177
4039,2008.comp.600988
4040,2009.comp.2177
4041,2009.comp.600988
4042,2010.comp.2177
4043,2010.comp.600988
4044,2014.comp.2181
4045,2015.comp.2182
4046,2015.comp.300328
4047,2016.comp.2182
4048,2016.comp.300328
4049,2017.comp.2182
4050,2017.comp.300328
4051,2014.comp.2183
4052,2015.comp.2183
4053,2016.comp.2183
4054,2018.comp.2183
4055,2018.comp.2875
4056,2018.comp.2781
4057,2019.comp.2183
4058,2019.comp.2781
4059,2019.comp.2875
4060,2020.comp.2183
4061,2020.comp.2386
4062,2007.comp.2185
4063,2007.comp.600460
4064,2008.comp.600460
4065,2009.comp.600460
4066,2010.comp.600460
4067,2011.comp.2185
4068,2011.comp.600460
4069,2012.comp.2185
4070,2012.comp.600460
4071,2013.comp.2185
4072,2013.comp.2119
4073,2013.comp.600460
4074,2014.comp.2185
4075,2014.comp.2119
4076,2014.comp.600460
4077,2015.comp.2185
4078,2015.comp.2119
4079,2015.comp.600460
4080,2016.comp.2185
4081,2016.comp.600460
4082,2017.comp.2185
4083,2017.comp.600460
4084,2018.comp.2185
4085,2018.comp.600460
4086,2019.comp.2185
4087,2019.comp.600460
4088,2020.comp.2185
4089,2020.comp.600460
4090,2009.comp.2186
4091,2009.comp.600258
4092,2010.comp.2186
4093,2010.comp.600258
4094,2011.comp.2186
4095,2011.comp.600258
4096,2012.comp.2186
4097,2012.comp.600723
4098,2012.comp.600258
4099,2013.comp.2186
4100,2013.comp.600723
4101,2013.comp.600258
4102,2014.comp.2186
4103,2014.comp.600723
4104,2014.comp.600258
4105,2015.comp.2186
4106,2015.comp.600723
4107,2015.comp.600258
4108,2016.comp.2186
4109,2016.comp.600723
4110,2016.comp.600258
4111,2017.comp.2186
4112,2017.comp.600723
4113,2017.comp.600258
4114,2018.comp.2186
4115,2018.comp.600723
4116,2018.comp.600258
4117,2019.comp.2186
4118,2019.comp.600258
4119,2019.comp.600859
4120,2019.comp.600723
4121,2020.comp.2186
4122,2020.comp.600859
4123,2020.comp.600723
4124,2020.comp.600258
4125,2008.comp.2187
4126,2008.comp.524
4127,2009.comp.2187
4128,2009.comp.524
4129,2010.comp.2187
4130,2010.comp.524
4131,2010.comp.2190
4132,2010.comp.600316
4133,2011.comp.2190
4134,2011.comp.2179
4135,2012.comp.2190
4136,2012.comp.2179
4137,2013.comp.2190
4138,2013.comp.2179
4139,2014.comp.2179
4140,2015.comp.2190
4141,2015.comp.2179
4142,2016.comp.2190
4143,2016.comp.2179
4144,2017.comp.2190
4145,2017.comp.2179
4146,2018.comp.2190
4147,2018.comp.2179
4148,2019.comp.2190
4149,2019.comp.2179
4150,2020.comp.2190
4151,2020.comp.2997
4152,2020.comp.2192
4153,2020.comp.2594
4154,2019.comp.2195
4155,2019.comp.2266
4156,2012.comp.2197
4157,2013.comp.2197
4158,2014.comp.2197
4159,2009.comp.2202
4160,2016.comp.2202
4161,2018.comp.300748
4162,2019.comp.2202
4163,2019.comp.300748
4164,2020.comp.2202
4165,2020.comp.300748
4166,2015.comp.2203
4167,2011.comp.2204
4168,2011.comp.200706
4169,2011.comp.601558
4170,2012.comp.2204
4171,2012.comp.200706
4172,2012.comp.601558
4173,2013.comp.2204
4174,2013.comp.200706
4175,2013.comp.601558
4176,2014.comp.2204
4177,2014.comp.200706
4178,2014.comp.601558
4179,2015.comp.2204
4180,2015.comp.200706
4181,2015.comp.601558
4182,2016.comp.2204
4183,2016.comp.200706
4184,2016.comp.601558
4185,2016.comp.600719
4186,2017.comp.2204
4187,2017.comp.200706
4188,2017.comp.601558
4189,2017.comp.600719
4190,2018.comp.2204
4191,2018.comp.601558
4192,2018.comp.200706
4193,2018.comp.600719
4194,2019.comp.2204
4195,2019.comp.200706
4196,2019.comp.601558
4197,2019.comp.600719
4198,2020.comp.2204
4199,2020.comp.200706
4200,2020.comp.600719
4201,2018.comp.2210
4202,2018.comp.100
4203,2012.comp.2211
4204,2010.comp.2216
4205,2010.comp.2217
4206,2014.comp.2217
4207,2015.comp.2217
4208,2015.comp.2594
4209,2016.comp.2217
4210,2016.comp.2594
4211,2017.comp.2217
4212,2017.comp.2594
4213,2018.comp.2217
4214,2018.comp.2594
4215,2019.comp.2217
4216,2020.comp.2217
4217,2009.comp.2221
4218,2009.comp.600268
4219,2013.comp.2221
4220,2013.comp.2274
4221,2014.comp.2221
4222,2014.comp.2274
4223,2015.comp.2221
4224,2015.comp.2274
4225,2016.comp.2221
4226,2016.comp.2274
4227,2017.comp.2221
4228,2017.comp.2274
4229,2012.comp.2223
4230,2012.comp.300246
4231,2013.comp.2223
4232,2013.comp.300246
4233,2014.comp.2223
4234,2014.comp.300246
4235,2015.comp.2223
4236,2015.comp.300246
4237,2015.comp.600055
4238,2016.comp.2223
4239,2016.comp.300246
4240,2016.comp.600055
4241,2016.comp.601717
4242,2017.comp.2223
4243,2017.comp.603007
4244,2018.comp.2223
4245,2018.comp.603007
4246,2019.comp.2223
4247,2020.comp.2223
4248,2018.comp.2225
4249,2015.comp.603227
4250,2016.comp.603227
4251,2017.comp.603227
4252,2018.comp.603227
4253,2008.comp.2228
4254,2008.comp.600742
4255,2015.comp.2233
4256,2016.comp.2233
4257,2012.comp.2235
4258,2013.comp.2235
4259,2017.comp.2236
4260,2017.comp.300017
4261,2018.comp.2236
4262,2018.comp.300017
4263,2019.comp.2236
4264,2019.comp.2178
4265,2020.comp.2236
4266,2020.comp.2178
4267,2020.comp.300017
4268,2019.comp.2237
4269,2019.comp.600362
4270,2020.comp.2237
4271,2020.comp.600362
4272,2015.comp.2241
4273,2020.comp.2243
4274,2020.comp.688589
4275,2019.comp.600657
4276,2017.comp.2745
4277,2014.comp.2246
4278,2015.comp.2247
4279,2015.comp.2248
4280,2015.comp.2249
4281,2015.comp.600366
4282,2010.comp.2253
4283,2018.comp.2254
4284,2019.comp.2254
4285,2019.comp.600309
4286,2019.comp.811
4287,2020.comp.2254
4288,2015.comp.2258
4289,2015.comp.2261
4290,2015.comp.2264
4291,2018.comp.2264
4292,2018.comp.538
4293,2019.comp.2264
4294,2019.comp.538
4295,2020.comp.2264
4296,2020.comp.538
4297,2011.comp.2268
4298,2011.comp.2368
4299,2011.comp.2544
4300,2012.comp.2268
4301,2012.comp.600990
4302,2013.comp.2268
4303,2013.comp.2368
4304,2014.comp.2268
4305,2014.comp.2544
4306,2014.comp.600850
4307,2014.comp.600990
4308,2014.comp.2368
4309,2015.comp.2268
4310,2015.comp.2544
4311,2015.comp.2415
4312,2016.comp.2268
4313,2016.comp.2368
4314,2016.comp.2544
4315,2016.comp.2415
4316,2016.comp.600990
4317,2017.comp.2268
4318,2017.comp.600990
4319,2017.comp.2544
4320,2017.comp.2415
4321,2017.comp.2368
4322,2018.comp.2268
4323,2018.comp.2544
4324,2018.comp.2415
4325,2018.comp.2368
4326,2018.comp.600562
4327,2019.comp.2268
4328,2019.comp.2415
4329,2019.comp.2368
4330,2019.comp.2544
4331,2019.comp.600990
4332,2019.comp.600071
4333,2019.comp.600562
4334,2020.comp.2268
4335,2020.comp.600850
4336,2020.comp.2415
4337,2020.comp.2544
4338,2020.comp.2368
4339,2016.comp.2271
4340,2016.comp.603588
4341,2017.comp.2271
4342,2017.comp.603588
4343,2018.comp.2271
4344,2018.comp.603588
4345,2019.comp.2271
4346,2019.comp.603588
4347,2020.comp.2271
4348,2020.comp.603588
4349,2013.comp.2273
4350,2013.comp.300256
4351,2014.comp.2273
4352,2014.comp.300256
4353,2015.comp.2273
4354,2015.comp.300256
4355,2016.comp.2273
4356,2016.comp.300256
4357,2017.comp.2273
4358,2017.comp.300256
4359,2017.comp.2276
4360,2017.comp.300698
4361,2018.comp.2276
4362,2018.comp.300698
4363,2019.comp.2276
4364,2019.comp.300698
4365,2020.comp.2276
4366,2020.comp.300698
4367,2020.comp.2879
4368,2011.comp.2277
4369,2011.comp.600476
4370,2012.comp.2277
4371,2012.comp.600476
4372,2014.comp.2277
4373,2014.comp.600476
4374,2015.comp.2277
4375,2015.comp.2397
4376,2016.comp.2277
4377,2016.comp.2397
4378,2017.comp.2277
4379,2017.comp.2397
4380,2018.comp.2277
4381,2018.comp.2397
4382,2019.comp.2277
4383,2019.comp.2397
4384,2020.comp.2278
4385,2020.comp.603619
4386,2009.comp.2281
4387,2009.comp.600498
4388,2010.comp.2281
4389,2010.comp.600498
4390,2011.comp.2281
4391,2011.comp.600498
4392,2012.comp.2281
4393,2012.comp.600498
4394,2013.comp.2281
4395,2013.comp.600498
4396,2014.comp.2281
4397,2014.comp.600498
4398,2015.comp.2281
4399,2015.comp.600498
4400,2016.comp.2281
4401,2016.comp.600498
4402,2016.comp.300557
4403,2017.comp.2281
4404,2017.comp.600498
4405,2017.comp.300557
4406,2018.comp.2281
4407,2018.comp.600498
4408,2018.comp.300557
4409,2019.comp.2281
4410,2019.comp.600498
4411,2019.comp.300557
4412,2020.comp.2281
4413,2020.comp.601869
4414,2020.comp.300557
4415,2020.comp.2284
4416,2020.comp.300652
4417,2018.comp.2288
4418,2020.comp.2288
4419,2009.comp.2289
4420,2009.comp.2106
4421,2010.comp.2289
4422,2010.comp.2106
4423,2019.comp.2289
4424,2019.comp.300120
4425,2015.comp.2292
4426,2017.comp.2292
4427,2017.comp.603533
4428,2009.comp.2294
4429,2011.comp.2298
4430,2018.comp.2300
4431,2018.comp.2790
4432,2011.comp.2301
4433,2009.comp.2302
4434,2010.comp.2302
4435,2010.comp.600581
4436,2011.comp.2302
4437,2012.comp.2302
4438,2013.comp.2302
4439,2013.comp.601668
4440,2014.comp.601668
4441,2015.comp.601668
4442,2016.comp.601668
4443,2017.comp.601668
4444,2018.comp.601668
4445,2020.comp.601668
4446,2017.comp.2305
4447,2017.comp.600787
4448,2016.comp.2311
4449,2019.comp.2312
4450,2019.comp.603279
4451,2015.comp.2314
4452,2016.comp.2314
4453,2017.comp.2314
4454,2018.comp.2314
4455,2014.comp.2316
4456,2019.comp.2318
4457,2019.comp.2756
4458,2020.comp.2318
4459,2020.comp.2756
4460,2019.comp.2319
4461,2019.comp.600892
4462,2019.comp.2585
4463,2020.comp.2319
4464,2020.comp.2585
4465,2020.comp.2320
4466,2020.comp.2401
4467,2009.comp.2322
4468,2009.comp.2112
4469,2010.comp.2322
4470,2010.comp.2112
4471,2017.comp.2334
4472,2017.comp.300207
4473,2019.comp.2338
4474,2020.comp.2339
4475,2013.comp.2342
4476,2015.comp.2343
4477,2017.comp.600796
4478,2018.comp.2344
4479,2018.comp.600796
4480,2010.comp.2349
4481,2010.comp.600389
4482,2011.comp.2349
4483,2011.comp.600389
4484,2012.comp.2349
4485,2012.comp.600389
4486,2016.comp.2350
4487,2016.comp.600886
4488,2018.comp.2350
4489,2018.comp.600406
4490,2019.comp.2350
4491,2019.comp.600406
4492,2017.comp.2352
4493,2017.comp.601318
4494,2017.comp.603885
4495,2018.comp.2352
4496,2018.comp.603885
4497,2020.comp.2352
4498,2020.comp.2
4499,2018.comp.2353
4500,2018.comp.2726
4501,2015.comp.2354
4502,2015.comp.300251
4503,2012.comp.2357
4504,2013.comp.2357
4505,2015.comp.2357
4506,2016.comp.2357
4507,2016.comp.300432
4508,2017.comp.2357
4509,2017.comp.300432
4510,2018.comp.2357
4511,2018.comp.300432
4512,2019.comp.2357
4513,2019.comp.300432
4514,2020.comp.2357
4515,2020.comp.300432
4516,2010.comp.2360
4517,2011.comp.2415
4518,2012.comp.2368
4519,2012.comp.2415
4520,2013.comp.2415
4521,2014.comp.2415
4522,2015.comp.2368
4523,2018.comp.600850
4524,2020.comp.600990
4525,2012.comp.2371
4526,2012.comp.725
4527,2013.comp.2371
4528,2013.comp.725
4529,2014.comp.2371
4530,2014.comp.725
4531,2015.comp.2371
4532,2015.comp.725
4533,2016.comp.2371
4534,2016.comp.725
4535,2017.comp.2371
4536,2017.comp.725
4537,2018.comp.600658
4538,2019.comp.2371
4539,2019.comp.600658
4540,2019.comp.725
4541,2014.comp.2373
4542,2016.comp.2375
4543,2018.comp.2383
4544,2017.comp.2383
4545,2015.comp.2385
4546,2016.comp.2385
4547,2017.comp.2385
4548,2017.comp.300087
4549,2019.comp.2385
4550,2019.comp.300087
4551,2020.comp.2385
4552,2020.comp.300087
4553,2020.comp.600588
4554,2010.comp.2386
4555,2010.comp.600793
4556,2010.comp.2054
4557,2011.comp.2386
4558,2011.comp.600793
4559,2011.comp.2054
4560,2013.comp.2386
4561,2013.comp.600793
4562,2014.comp.2386
4563,2014.comp.600793
4564,2015.comp.2386
4565,2015.comp.600793
4566,2016.comp.2386
4567,2016.comp.600793
4568,2017.comp.2386
4569,2017.comp.600793
4570,2018.comp.2386
4571,2018.comp.600793
4572,2019.comp.2386
4573,2020.comp.600793
4574,2011.comp.2388
4575,2013.comp.2388
4576,2015.comp.2389
4577,2018.comp.2389
4578,2018.comp.600135
4579,2019.comp.2389
4580,2019.comp.600135
4581,2020.comp.2389
4582,2020.comp.600135
4583,2018.comp.2390
4584,2018.comp.2437
4585,2019.comp.2390
4586,2019.comp.2437
4587,2020.comp.2390
4588,2020.comp.2437
4589,2010.comp.2393
4590,2010.comp.600329
4591,2011.comp.2393
4592,2011.comp.600329
4593,2012.comp.2393
4594,2012.comp.600329
4595,2013.comp.2393
4596,2014.comp.2393
4597,2015.comp.2393
4598,2015.comp.600488
4599,2016.comp.2393
4600,2016.comp.600488
4601,2017.comp.2393
4602,2017.comp.600488
4603,2017.comp.600329
4604,2018.comp.2393
4605,2018.comp.600488
4606,2018.comp.600329
4607,2019.comp.2393
4608,2019.comp.600488
4609,2019.comp.600329
4610,2020.comp.2393
4611,2020.comp.600488
4612,2020.comp.600329
4613,2018.comp.2396
